Transaction ID,Transaction Amount,Transaction Type,Timestamp,Minute,Transaction Status,Fail Flag,Fraud ,Fraud Flag,Geolocation (Latitude),Geolocation (Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps)
TXN6418299376,1457.81,Withdrawal,10:33:00 AM,33,Success,0,FALSE,0,51.5074 N, -118.2437 W,Desktop,Slice3,18,57
TXN1726351367,193.35,Deposit,10:15:00 AM,15,Failed,1,TRUE,1,48.8566 N, 37.6173 W,Desktop,Slice3,14,159
TXN4389081475,1250.73,Transfer,10:55:00 AM,55,Success,0,TRUE,1,48.8566 N, 0.1278 W,Desktop,Slice3,3,213
TXN2968614458,641.89,Transfer,10:59:00 AM,59,Success,0,TRUE,1,34.0522 N, -74.006 W,Mobile,Slice2,20,193
TXN9369323463,548.18,Deposit,10:58:00 AM,58,Failed,1,TRUE,1,40.7128 N, 2.3522 W,Mobile,Slice2,18,230
TXN4884680145,93.19,Transfer,10:12:00 AM,12,Failed,1,FALSE,0,40.7128 N, -118.2437 W,Desktop,Slice2,19,133
TXN3689859259,974.06,Withdrawal,10:30:00 AM,30,Failed,1,TRUE,1,35.6895 N, 0.1278 W,Desktop,Slice3,10,185
TXN7627699972,1325.97,Deposit,10:06:00 AM,6,Failed,1,FALSE,0,40.7128 N, 139.6917 W,Desktop,Slice1,15,178
TXN5303967789,71.67,Transfer,10:46:00 AM,46,Failed,1,FALSE,0,34.0522 N, -118.2437 W,Desktop,Slice1,19,250
TXN2488355680,1279.03,Deposit,10:53:00 AM,53,Success,0,FALSE,0,34.0522 N, 37.6173 W,Desktop,Slice2,3,129
TXN8465634743,788.22,Deposit,10:02:00 AM,2,Failed,1,TRUE,1,48.8566 N, -74.006 W,Desktop,Slice2,3,187
TXN2189034163,274.99,Deposit,10:34:00 AM,34,Success,0,FALSE,0,34.0522 N, -118.2437 W,Mobile,Slice2,10,75
TXN1179409810,385.75,Deposit,10:10:00 AM,10,Failed,1,TRUE,1,48.8566 N, 139.6917 W,Mobile,Slice1,9,235
TXN1744197967,819.88,Deposit,10:35:00 AM,35,Failed,1,TRUE,1,48.8566 N, 139.6917 W,Mobile,Slice2,16,90
TXN7033130898,500.19,Transfer,10:17:00 AM,17,Success,0,FALSE,0,35.6895 N, 0.1278 W,Mobile,Slice1,3,167
TXN1050678444,703.97,Deposit,10:35:00 AM,35,Success,0,FALSE,0,40.7128 N, 37.6173 W,Desktop,Slice2,13,204
TXN9135908826,773.32,Deposit,10:16:00 AM,16,Failed,1,TRUE,1,48.8566 N, -74.006 W,Mobile,Slice3,19,163
TXN7850039563,1127.88,Deposit,10:56:00 AM,56,Failed,1,TRUE,1,35.6895 N, 2.3522 W,Mobile,Slice2,8,120
TXN6243731428,1032.59,Deposit,10:16:00 AM,16,Success,0,TRUE,1,34.0522 N, 0.1278 W,Desktop,Slice1,10,186
TXN8524130563,1150.77,Deposit,10:12:00 AM,12,Success,0,TRUE,1,34.0522 N, 0.1278 W,Desktop,Slice3,8,105
TXN1970224238,480.09,Withdrawal,10:50:00 AM,50,Success,0,TRUE,1,51.5074 N, 2.3522 W,Mobile,Slice3,6,215
TXN3080727808,820.56,Transfer,10:18:00 AM,18,Failed,1,TRUE,1,35.6895 N, 2.3522 W,Mobile,Slice3,17,69
TXN6602724599,1436.82,Withdrawal,10:04:00 AM,4,Success,0,TRUE,1,55.7558 N, 2.3522 W,Desktop,Slice2,19,104
TXN6278346936,446.48,Deposit,10:11:00 AM,11,Failed,1,TRUE,1,48.8566 N, -118.2437 W,Desktop,Slice1,11,71
TXN1820448910,823.27,Withdrawal,10:16:00 AM,16,Success,0,TRUE,1,34.0522 N, 139.6917 W,Mobile,Slice1,13,121
TXN7206567493,130.81,Transfer,10:22:00 AM,22,Success,0,FALSE,0,51.5074 N, 139.6917 W,Desktop,Slice1,6,205
TXN4101163005,1476.97,Transfer,10:53:00 AM,53,Success,0,TRUE,1,35.6895 N, -118.2437 W,Mobile,Slice1,3,79
TXN4407148066,1006.25,Deposit,10:21:00 AM,21,Failed,1,TRUE,1,48.8566 N, -74.006 W,Mobile,Slice3,16,137
TXN9306661034,1054.81,Withdrawal,10:45:00 AM,45,Failed,1,TRUE,1,34.0522 N, -118.2437 W,Desktop,Slice3,14,80
TXN5851162281,968.25,Withdrawal,10:46:00 AM,46,Failed,1,FALSE,0,55.7558 N, 139.6917 W,Mobile,Slice1,9,172
TXN8908021818,986.71,Withdrawal,10:41:00 AM,41,Failed,1,FALSE,0,48.8566 N, 2.3522 W,Mobile,Slice1,7,211
TXN3216142297,958.06,Withdrawal,10:57:00 AM,57,Failed,1,TRUE,1,35.6895 N, -74.006 W,Desktop,Slice3,17,171
TXN9584950467,1449.24,Transfer,10:10:00 AM,10,Failed,1,TRUE,1,55.7558 N, 0.1278 W,Mobile,Slice2,13,119
TXN9583070448,1075.67,Withdrawal,10:23:00 AM,23,Success,0,FALSE,0,48.8566 N, 37.6173 W,Desktop,Slice1,5,218
TXN9207597207,1254.42,Transfer,10:33:00 AM,33,Failed,1,FALSE,0,48.8566 N, 0.1278 W,Mobile,Slice1,8,106
TXN5767453846,464.88,Transfer,10:09:00 AM,9,Failed,1,TRUE,1,48.8566 N, 139.6917 W,Mobile,Slice1,13,169
TXN3949060475,60.88,Withdrawal,10:23:00 AM,23,Failed,1,FALSE,0,35.6895 N, 2.3522 W,Desktop,Slice3,11,103
TXN8995038033,1212.85,Deposit,10:35:00 AM,35,Failed,1,TRUE,1,35.6895 N, 0.1278 W,Desktop,Slice3,9,70
TXN8924266239,859.59,Withdrawal,10:47:00 AM,47,Success,0,FALSE,0,34.0522 N, 37.6173 W,Mobile,Slice1,18,92
TXN8231371570,947.46,Deposit,10:32:00 AM,32,Failed,1,TRUE,1,34.0522 N, 0.1278 W,Desktop,Slice2,10,54
TXN5435924496,945.11,Transfer,10:49:00 AM,49,Failed,1,FALSE,0,40.7128 N, 2.3522 W,Mobile,Slice1,8,210
TXN6129053886,177.33,Withdrawal,10:21:00 AM,21,Failed,1,TRUE,1,40.7128 N, 139.6917 W,Mobile,Slice3,17,128
TXN3216538238,1479.61,Deposit,10:45:00 AM,45,Success,0,FALSE,0,51.5074 N, 0.1278 W,Desktop,Slice3,18,157
TXN5540950494,620.69,Transfer,10:20:00 AM,20,Success,0,TRUE,1,35.6895 N, 2.3522 W,Mobile,Slice1,18,196
TXN5334962263,1165.93,Withdrawal,10:09:00 AM,9,Failed,1,TRUE,1,51.5074 N, 139.6917 W,Mobile,Slice3,17,183
TXN4686574441,92.47,Withdrawal,10:13:00 AM,13,Failed,1,FALSE,0,51.5074 N, 139.6917 W,Mobile,Slice1,5,51
TXN9047821038,321.27,Transfer,10:49:00 AM,49,Failed,1,TRUE,1,35.6895 N, 139.6917 W,Mobile,Slice2,3,77
TXN7141693754,797.15,Withdrawal,10:18:00 AM,18,Success,0,TRUE,1,48.8566 N, 0.1278 W,Mobile,Slice1,6,108
TXN8986153861,821.91,Deposit,10:03:00 AM,3,Failed,1,TRUE,1,55.7558 N, 2.3522 W,Mobile,Slice1,12,173
TXN9531075832,504.87,Deposit,10:04:00 AM,4,Failed,1,TRUE,1,51.5074 N, 0.1278 W,Mobile,Slice3,6,148
TXN2554762755,501.32,Transfer,10:09:00 AM,9,Failed,1,TRUE,1,40.7128 N, -74.006 W,Desktop,Slice2,16,98
TXN5816994707,290.98,Withdrawal,10:58:00 AM,58,Success,0,FALSE,0,48.8566 N, 37.6173 W,Mobile,Slice1,14,162
TXN9073006177,1287.51,Transfer,10:37:00 AM,37,Success,0,TRUE,1,40.7128 N, 2.3522 W,Desktop,Slice1,19,238
TXN4681351299,995.32,Transfer,10:19:00 AM,19,Success,0,TRUE,1,35.6895 N, 139.6917 W,Mobile,Slice3,5,196
TXN1989617760,1249.96,Deposit,10:36:00 AM,36,Failed,1,FALSE,0,48.8566 N, -118.2437 W,Mobile,Slice1,16,178
TXN5170975065,599.34,Deposit,10:42:00 AM,42,Success,0,FALSE,0,55.7558 N, 2.3522 W,Mobile,Slice2,14,98
TXN1324014316,1271.78,Transfer,10:25:00 AM,25,Success,0,TRUE,1,34.0522 N, 0.1278 W,Desktop,Slice3,20,93
TXN7211607925,399.64,Deposit,10:35:00 AM,35,Failed,1,FALSE,0,35.6895 N, -118.2437 W,Desktop,Slice2,18,180
TXN3171845502,1242.06,Transfer,10:06:00 AM,6,Success,0,TRUE,1,35.6895 N, -118.2437 W,Mobile,Slice2,7,173
TXN2661971569,1116.07,Withdrawal,10:49:00 AM,49,Success,0,FALSE,0,40.7128 N, 2.3522 W,Mobile,Slice2,10,219
TXN1038301181,363.94,Deposit,10:40:00 AM,40,Failed,1,TRUE,1,35.6895 N, -74.006 W,Desktop,Slice3,15,240
TXN4271800273,216.24,Transfer,10:46:00 AM,46,Failed,1,TRUE,1,40.7128 N, 0.1278 W,Mobile,Slice3,16,196
TXN3155729746,779.86,Transfer,10:41:00 AM,41,Success,0,TRUE,1,51.5074 N, -74.006 W,Desktop,Slice3,13,111
TXN1781232565,1307.83,Withdrawal,10:55:00 AM,55,Success,0,FALSE,0,51.5074 N, -74.006 W,Mobile,Slice3,15,115
TXN2708041658,706.74,Withdrawal,10:18:00 AM,18,Success,0,FALSE,0,51.5074 N, 0.1278 W,Desktop,Slice3,19,148
TXN3066202732,1253.28,Withdrawal,10:03:00 AM,3,Failed,1,TRUE,1,51.5074 N, 0.1278 W,Desktop,Slice2,10,173
TXN8389614998,298.62,Transfer,10:21:00 AM,21,Success,0,TRUE,1,51.5074 N, 0.1278 W,Mobile,Slice2,15,194
TXN4838560510,1428.9,Withdrawal,10:26:00 AM,26,Success,0,TRUE,1,55.7558 N, 139.6917 W,Mobile,Slice3,9,164
TXN9604966110,1184.1,Deposit,10:16:00 AM,16,Failed,1,FALSE,0,35.6895 N, -74.006 W,Mobile,Slice3,14,144
TXN6124814564,742.52,Deposit,10:43:00 AM,43,Failed,1,FALSE,0,55.7558 N, -74.006 W,Mobile,Slice1,11,66
TXN3265508267,1208.12,Deposit,10:16:00 AM,16,Failed,1,TRUE,1,40.7128 N, 37.6173 W,Desktop,Slice1,20,243
TXN1222897131,1095.73,Transfer,10:45:00 AM,45,Success,0,TRUE,1,34.0522 N, 0.1278 W,Mobile,Slice1,4,142
TXN4606302686,1004.97,Transfer,10:37:00 AM,37,Failed,1,TRUE,1,55.7558 N, -74.006 W,Mobile,Slice2,3,70
TXN4305780474,1000.77,Transfer,10:02:00 AM,2,Failed,1,FALSE,0,48.8566 N, -118.2437 W,Mobile,Slice1,5,171
TXN9422487543,416.36,Withdrawal,10:24:00 AM,24,Failed,1,TRUE,1,51.5074 N, 2.3522 W,Desktop,Slice3,9,112
TXN6641751619,712.32,Transfer,10:39:00 AM,39,Success,0,FALSE,0,48.8566 N, -118.2437 W,Desktop,Slice1,3,183
TXN7160668900,752.37,Deposit,10:39:00 AM,39,Failed,1,TRUE,1,40.7128 N, 0.1278 W,Desktop,Slice3,9,108
TXN8922195045,1395.27,Deposit,10:51:00 AM,51,Success,0,FALSE,0,48.8566 N, 139.6917 W,Mobile,Slice1,16,153
TXN6186045168,1174.75,Transfer,10:16:00 AM,16,Failed,1,FALSE,0,48.8566 N, 2.3522 W,Desktop,Slice1,3,235
TXN1160189664,1242.46,Transfer,10:37:00 AM,37,Failed,1,FALSE,0,55.7558 N, -118.2437 W,Desktop,Slice3,5,172
TXN2964791595,872.63,Withdrawal,10:24:00 AM,24,Success,0,FALSE,0,34.0522 N, 0.1278 W,Mobile,Slice3,15,214
TXN9293390364,540.64,Transfer,10:07:00 AM,7,Success,0,FALSE,0,48.8566 N, -74.006 W,Mobile,Slice3,8,241
TXN3450594493,1146.73,Deposit,10:35:00 AM,35,Failed,1,FALSE,0,48.8566 N, 0.1278 W,Desktop,Slice3,11,63
TXN6524975064,1201.56,Deposit,10:52:00 AM,52,Success,0,TRUE,1,34.0522 N, 0.1278 W,Mobile,Slice2,11,171
TXN2587701980,1065.72,Withdrawal,10:46:00 AM,46,Success,0,FALSE,0,40.7128 N, 37.6173 W,Mobile,Slice2,12,231
TXN4140419451,462.23,Transfer,10:56:00 AM,56,Failed,1,FALSE,0,35.6895 N, -74.006 W,Mobile,Slice2,10,58
TXN7891984901,765.79,Transfer,10:06:00 AM,6,Success,0,TRUE,1,48.8566 N, 139.6917 W,Desktop,Slice2,20,180
TXN2506568464,462.35,Transfer,10:10:00 AM,10,Failed,1,TRUE,1,40.7128 N, -118.2437 W,Mobile,Slice3,4,139
TXN4172585703,1457.37,Transfer,10:01:00 AM,1,Success,0,TRUE,1,35.6895 N, 37.6173 W,Mobile,Slice2,7,75
TXN6562159635,411.11,Withdrawal,10:38:00 AM,38,Success,0,TRUE,1,35.6895 N, 0.1278 W,Mobile,Slice3,3,144
TXN4511284469,239.31,Deposit,10:54:00 AM,54,Failed,1,FALSE,0,48.8566 N, 139.6917 W,Mobile,Slice2,10,128
TXN2161023423,1326.86,Deposit,10:25:00 AM,25,Success,0,FALSE,0,55.7558 N, 0.1278 W,Mobile,Slice1,8,121
TXN1094353264,548.03,Transfer,10:16:00 AM,16,Success,0,FALSE,0,34.0522 N, 2.3522 W,Mobile,Slice3,13,77
TXN6222233434,1012.88,Transfer,10:28:00 AM,28,Success,0,FALSE,0,35.6895 N, 139.6917 W,Mobile,Slice1,18,75
TXN4367678924,664.85,Withdrawal,10:34:00 AM,34,Success,0,TRUE,1,48.8566 N, 0.1278 W,Desktop,Slice1,14,235
TXN6384601784,1331.75,Transfer,10:22:00 AM,22,Success,0,FALSE,0,48.8566 N, 139.6917 W,Mobile,Slice2,14,88
TXN1968083968,297.46,Withdrawal,10:27:00 AM,27,Success,0,FALSE,0,35.6895 N, 2.3522 W,Desktop,Slice3,20,107
TXN4593628723,1005.65,Transfer,10:27:00 AM,27,Success,0,FALSE,0,40.7128 N, 37.6173 W,Mobile,Slice2,7,228
TXN7501274627,426.24,Transfer,10:09:00 AM,9,Failed,1,FALSE,0,40.7128 N, 37.6173 W,Desktop,Slice3,9,151
TXN9569616698,486.73,Transfer,10:58:00 AM,58,Failed,1,FALSE,0,48.8566 N, 139.6917 W,Mobile,Slice1,16,54
TXN5912948830,995.33,Transfer,10:05:00 AM,5,Failed,1,TRUE,1,51.5074 N, 0.1278 W,Mobile,Slice1,12,110
TXN1986531839,940.8,Deposit,10:04:00 AM,4,Success,0,TRUE,1,51.5074 N, 2.3522 W,Desktop,Slice2,6,192
TXN8356708473,536.64,Deposit,10:31:00 AM,31,Success,0,FALSE,0,51.5074 N, -74.006 W,Desktop,Slice3,4,65
TXN4290063257,1225.45,Deposit,10:32:00 AM,32,Failed,1,FALSE,0,35.6895 N, 139.6917 W,Mobile,Slice1,18,116
TXN2945074212,1075.79,Withdrawal,10:02:00 AM,2,Success,0,FALSE,0,34.0522 N, 2.3522 W,Desktop,Slice1,14,195
TXN4507550717,425.58,Transfer,10:09:00 AM,9,Failed,1,FALSE,0,40.7128 N, -74.006 W,Desktop,Slice3,17,187
TXN4822042533,301.68,Withdrawal,11:00:00 AM,0,Failed,1,TRUE,1,34.0522 N, -118.2437 W,Desktop,Slice2,4,192
TXN5282408511,189.27,Deposit,11:00:00 AM,0,Success,0,TRUE,1,55.7558 N, 0.1278 W,Desktop,Slice1,18,149
TXN5882730267,199.09,Deposit,10:32:00 AM,32,Failed,1,FALSE,0,55.7558 N, 0.1278 W,Mobile,Slice3,7,90
TXN8236853729,1473.03,Withdrawal,10:13:00 AM,13,Success,0,TRUE,1,35.6895 N, 139.6917 W,Mobile,Slice2,5,136
TXN4598936094,1219.38,Transfer,10:05:00 AM,5,Failed,1,TRUE,1,34.0522 N, 139.6917 W,Mobile,Slice1,13,157
TXN9009962207,1151.27,Transfer,10:16:00 AM,16,Failed,1,TRUE,1,40.7128 N, 139.6917 W,Desktop,Slice2,15,235
TXN2671509786,702.72,Deposit,10:23:00 AM,23,Failed,1,TRUE,1,40.7128 N, 0.1278 W,Mobile,Slice3,10,137
TXN6546831402,1425.1,Transfer,10:57:00 AM,57,Failed,1,FALSE,0,40.7128 N, 2.3522 W,Mobile,Slice1,12,125
TXN7311146432,677.83,Withdrawal,10:57:00 AM,57,Success,0,FALSE,0,55.7558 N, -74.006 W,Desktop,Slice3,14,153
TXN4433757533,1494.01,Transfer,10:28:00 AM,28,Success,0,FALSE,0,55.7558 N, 0.1278 W,Mobile,Slice2,8,151
TXN1041633816,734.06,Withdrawal,10:31:00 AM,31,Success,0,TRUE,1,35.6895 N, 37.6173 W,Mobile,Slice2,15,169
TXN4417009985,638.32,Transfer,10:20:00 AM,20,Failed,1,FALSE,0,55.7558 N, 37.6173 W,Mobile,Slice3,14,118
TXN7456715309,436.78,Transfer,10:40:00 AM,40,Failed,1,TRUE,1,40.7128 N, -118.2437 W,Mobile,Slice3,19,138
TXN1864085218,728.37,Withdrawal,10:11:00 AM,11,Failed,1,FALSE,0,48.8566 N, 2.3522 W,Mobile,Slice1,15,212
TXN5872179478,521.21,Deposit,10:05:00 AM,5,Failed,1,FALSE,0,48.8566 N, 0.1278 W,Mobile,Slice3,4,164
TXN6270102821,354.71,Deposit,10:28:00 AM,28,Failed,1,TRUE,1,51.5074 N, -118.2437 W,Mobile,Slice2,14,96
TXN9176993298,1354.86,Transfer,10:04:00 AM,4,Success,0,TRUE,1,55.7558 N, 2.3522 W,Desktop,Slice2,11,96
TXN1290161980,1152.37,Deposit,10:47:00 AM,47,Success,0,FALSE,0,51.5074 N, 37.6173 W,Mobile,Slice2,10,239
TXN6320952191,960.36,Transfer,10:49:00 AM,49,Success,0,TRUE,1,35.6895 N, 0.1278 W,Desktop,Slice3,4,162
TXN9135751221,749.78,Transfer,10:27:00 AM,27,Failed,1,TRUE,1,51.5074 N, 37.6173 W,Desktop,Slice2,19,180
TXN8310897263,860.27,Deposit,10:59:00 AM,59,Success,0,FALSE,0,35.6895 N, -74.006 W,Mobile,Slice2,8,61
TXN9898212544,678.84,Withdrawal,10:16:00 AM,16,Success,0,FALSE,0,48.8566 N, 139.6917 W,Desktop,Slice3,16,135
TXN6455739728,1158.51,Withdrawal,10:01:00 AM,1,Success,0,FALSE,0,34.0522 N, 2.3522 W,Mobile,Slice1,4,67
TXN5589441104,1081.36,Transfer,10:12:00 AM,12,Success,0,TRUE,1,55.7558 N, 139.6917 W,Desktop,Slice1,18,58
TXN3988853414,188.7,Withdrawal,10:27:00 AM,27,Success,0,FALSE,0,40.7128 N, 37.6173 W,Mobile,Slice3,13,236
TXN5398070716,325.32,Withdrawal,10:55:00 AM,55,Failed,1,FALSE,0,35.6895 N, 0.1278 W,Desktop,Slice3,9,244
TXN4966699908,778.32,Deposit,10:31:00 AM,31,Success,0,FALSE,0,55.7558 N, 37.6173 W,Desktop,Slice3,6,67
TXN1194686799,1334.29,Transfer,10:50:00 AM,50,Failed,1,TRUE,1,55.7558 N, 139.6917 W,Mobile,Slice3,19,218
TXN9725089598,1375.3,Withdrawal,10:40:00 AM,40,Failed,1,FALSE,0,48.8566 N, 139.6917 W,Mobile,Slice3,7,157
TXN8460678344,187.41,Deposit,10:44:00 AM,44,Success,0,TRUE,1,34.0522 N, 0.1278 W,Desktop,Slice1,19,216
TXN4656100555,770.19,Transfer,10:16:00 AM,16,Failed,1,TRUE,1,51.5074 N, -74.006 W,Desktop,Slice1,7,244
TXN5456829217,1147.8,Withdrawal,10:55:00 AM,55,Failed,1,FALSE,0,51.5074 N, -74.006 W,Mobile,Slice3,6,126
TXN6023233537,689.86,Deposit,10:40:00 AM,40,Failed,1,TRUE,1,35.6895 N, 2.3522 W,Mobile,Slice2,15,110
TXN6980683657,539.4,Transfer,10:56:00 AM,56,Success,0,TRUE,1,51.5074 N, 2.3522 W,Mobile,Slice1,15,208
TXN6721573629,198.18,Deposit,10:36:00 AM,36,Success,0,FALSE,0,55.7558 N, 139.6917 W,Desktop,Slice1,10,164
TXN7266570556,318.92,Withdrawal,10:31:00 AM,31,Failed,1,FALSE,0,51.5074 N, 0.1278 W,Mobile,Slice2,15,226
TXN2877832200,978.96,Transfer,10:07:00 AM,7,Failed,1,FALSE,0,48.8566 N, 37.6173 W,Desktop,Slice2,10,85
TXN6689630393,655.98,Deposit,10:40:00 AM,40,Success,0,FALSE,0,40.7128 N, 2.3522 W,Mobile,Slice1,7,239
TXN6736220776,744.4,Withdrawal,10:50:00 AM,50,Failed,1,TRUE,1,48.8566 N, 0.1278 W,Mobile,Slice3,9,106
TXN8299962548,916.9,Deposit,10:30:00 AM,30,Failed,1,TRUE,1,55.7558 N, 2.3522 W,Mobile,Slice1,20,52
TXN6815949443,1209.34,Deposit,10:52:00 AM,52,Success,0,TRUE,1,34.0522 N, -74.006 W,Mobile,Slice3,6,180
TXN8694667992,1084.97,Withdrawal,10:22:00 AM,22,Failed,1,TRUE,1,40.7128 N, 2.3522 W,Desktop,Slice3,19,98
TXN9262315756,1083.95,Deposit,10:38:00 AM,38,Success,0,TRUE,1,35.6895 N, 37.6173 W,Desktop,Slice2,9,132
TXN4821129470,272.9,Withdrawal,10:53:00 AM,53,Success,0,FALSE,0,40.7128 N, 37.6173 W,Desktop,Slice3,3,157
TXN9706461583,579.04,Deposit,10:25:00 AM,25,Failed,1,FALSE,0,35.6895 N, 2.3522 W,Desktop,Slice1,19,126
TXN5819697000,481.35,Transfer,10:12:00 AM,12,Failed,1,TRUE,1,35.6895 N, 0.1278 W,Mobile,Slice3,20,68
TXN2677873639,601.6,Deposit,10:51:00 AM,51,Failed,1,TRUE,1,55.7558 N, -74.006 W,Desktop,Slice2,7,178
TXN7999541068,406.17,Withdrawal,10:03:00 AM,3,Failed,1,FALSE,0,35.6895 N, -118.2437 W,Desktop,Slice3,16,114
TXN8857190097,992.79,Withdrawal,10:31:00 AM,31,Failed,1,FALSE,0,55.7558 N, -74.006 W,Desktop,Slice2,12,143
TXN8419273555,1100.21,Transfer,10:49:00 AM,49,Success,0,TRUE,1,55.7558 N, 139.6917 W,Desktop,Slice2,3,110
TXN8127650690,1131.07,Deposit,10:17:00 AM,17,Failed,1,FALSE,0,35.6895 N, 37.6173 W,Mobile,Slice2,17,127
TXN6489321656,1326.1,Deposit,10:56:00 AM,56,Failed,1,FALSE,0,34.0522 N, 139.6917 W,Desktop,Slice3,9,95
TXN3562708287,675.48,Withdrawal,10:20:00 AM,20,Success,0,TRUE,1,48.8566 N, -118.2437 W,Mobile,Slice3,17,120
TXN3580164111,178.14,Withdrawal,10:41:00 AM,41,Success,0,TRUE,1,55.7558 N, 37.6173 W,Desktop,Slice2,3,132
TXN9375157430,822.69,Withdrawal,10:46:00 AM,46,Success,0,TRUE,1,34.0522 N, -74.006 W,Mobile,Slice3,5,207
TXN8635520804,592.99,Transfer,10:54:00 AM,54,Failed,1,TRUE,1,51.5074 N, 139.6917 W,Mobile,Slice2,16,148
TXN3642265035,190.95,Withdrawal,10:17:00 AM,17,Failed,1,FALSE,0,51.5074 N, -74.006 W,Mobile,Slice1,6,96
TXN4373536434,1107.52,Withdrawal,10:12:00 AM,12,Success,0,TRUE,1,35.6895 N, 37.6173 W,Mobile,Slice3,16,86
TXN5519692100,384.19,Transfer,10:59:00 AM,59,Success,0,FALSE,0,48.8566 N, 139.6917 W,Mobile,Slice3,15,178
TXN9725121816,591.01,Transfer,10:41:00 AM,41,Success,0,TRUE,1,35.6895 N, 0.1278 W,Desktop,Slice2,18,228
TXN9841219846,265.23,Withdrawal,10:25:00 AM,25,Success,0,TRUE,1,51.5074 N, 0.1278 W,Desktop,Slice2,12,59
TXN3964673333,256.9,Transfer,10:35:00 AM,35,Failed,1,FALSE,0,55.7558 N, 139.6917 W,Mobile,Slice1,5,140
TXN1724194072,1114.66,Withdrawal,10:55:00 AM,55,Success,0,FALSE,0,35.6895 N, -118.2437 W,Mobile,Slice1,9,194
TXN1371725692,525.89,Withdrawal,10:01:00 AM,1,Success,0,FALSE,0,34.0522 N, 139.6917 W,Mobile,Slice2,4,125
TXN7073945412,247.19,Withdrawal,10:19:00 AM,19,Failed,1,FALSE,0,55.7558 N, 139.6917 W,Desktop,Slice2,8,51
TXN4751067640,307.44,Withdrawal,10:24:00 AM,24,Success,0,FALSE,0,48.8566 N, -118.2437 W,Desktop,Slice3,8,233
TXN8555110303,917.5,Transfer,10:59:00 AM,59,Failed,1,FALSE,0,34.0522 N, 37.6173 W,Desktop,Slice3,9,153
TXN8858848074,149.97,Withdrawal,10:20:00 AM,20,Failed,1,FALSE,0,40.7128 N, 37.6173 W,Desktop,Slice1,3,132
TXN7511269601,772.24,Withdrawal,10:45:00 AM,45,Failed,1,FALSE,0,35.6895 N, 37.6173 W,Desktop,Slice3,8,177
TXN4828808629,1191.12,Deposit,10:27:00 AM,27,Success,0,FALSE,0,35.6895 N, -74.006 W,Mobile,Slice3,17,81
TXN8847738852,399.24,Deposit,10:26:00 AM,26,Success,0,FALSE,0,35.6895 N, 2.3522 W,Mobile,Slice1,8,82
TXN8902547494,559.81,Withdrawal,10:50:00 AM,50,Failed,1,TRUE,1,35.6895 N, 0.1278 W,Desktop,Slice3,4,100
TXN5149461862,402.64,Transfer,10:36:00 AM,36,Failed,1,FALSE,0,55.7558 N, 139.6917 W,Mobile,Slice3,18,231
TXN5792754437,1215.46,Transfer,10:27:00 AM,27,Success,0,TRUE,1,48.8566 N, 37.6173 W,Mobile,Slice1,7,145
TXN4939876794,164.94,Transfer,10:34:00 AM,34,Success,0,TRUE,1,55.7558 N, 2.3522 W,Desktop,Slice3,5,178
TXN5124329693,777.59,Transfer,10:49:00 AM,49,Failed,1,FALSE,0,48.8566 N, 0.1278 W,Mobile,Slice2,10,211
TXN7729611030,802.61,Deposit,10:11:00 AM,11,Failed,1,TRUE,1,48.8566 N, -74.006 W,Desktop,Slice3,5,233
TXN3969911632,369.05,Transfer,10:35:00 AM,35,Failed,1,FALSE,0,40.7128 N, -74.006 W,Desktop,Slice1,14,113
TXN6822416237,635.34,Withdrawal,10:54:00 AM,54,Success,0,TRUE,1,35.6895 N, -74.006 W,Mobile,Slice3,15,221
TXN8918643323,646.29,Withdrawal,10:43:00 AM,43,Success,0,FALSE,0,34.0522 N, 0.1278 W,Mobile,Slice2,18,157
TXN2644019441,181.28,Withdrawal,10:07:00 AM,7,Success,0,TRUE,1,51.5074 N, 139.6917 W,Desktop,Slice3,10,173
TXN7066384355,381.94,Withdrawal,10:22:00 AM,22,Failed,1,FALSE,0,34.0522 N, 37.6173 W,Desktop,Slice3,8,94
TXN3386767631,656.49,Deposit,10:36:00 AM,36,Failed,1,TRUE,1,51.5074 N, 139.6917 W,Desktop,Slice3,8,126
TXN5268233590,693.73,Withdrawal,10:52:00 AM,52,Success,0,FALSE,0,40.7128 N, 37.6173 W,Desktop,Slice2,3,204
TXN9728180847,872.85,Transfer,10:01:00 AM,1,Failed,1,FALSE,0,34.0522 N, -118.2437 W,Desktop,Slice1,17,150
TXN3181213064,1480.5,Transfer,10:15:00 AM,15,Success,0,TRUE,1,51.5074 N, 139.6917 W,Desktop,Slice3,17,117
TXN1983335898,1143.38,Transfer,10:31:00 AM,31,Success,0,FALSE,0,51.5074 N, 2.3522 W,Desktop,Slice2,20,181
TXN3785811199,507.32,Deposit,10:57:00 AM,57,Failed,1,TRUE,1,55.7558 N, 37.6173 W,Mobile,Slice3,18,142
TXN2136436539,514.1,Deposit,10:04:00 AM,4,Failed,1,TRUE,1,51.5074 N, 37.6173 W,Mobile,Slice3,14,120
TXN3610926310,333.81,Withdrawal,10:21:00 AM,21,Failed,1,TRUE,1,34.0522 N, 139.6917 W,Mobile,Slice3,18,131
TXN2064272646,1123.09,Transfer,10:37:00 AM,37,Success,0,TRUE,1,51.5074 N, -118.2437 W,Mobile,Slice2,13,234
